question_id,member_id,question,type,ambiguous
5659,63596,為什麼which takes us to the second point 翻譯成那把我們帶到第二點  which takes 分別該用什麼中文意思翻譯呢!?這裡的 which 是關係代名詞，代指前面所說過的東西，而這個 which 在翻譯中是以「那」呈現，takes us 就是將我們帶到，帶到哪裡呢？to the second point 帶到第二點。,13,0
48331,89293,"這句的SO是什麼意思？so 在這裡是連接詞「為了、以便、好讓...」的意思，可以參考以下例句喔：  So that everyone can see, will the taller children stand at the back.  為了讓大家都看得見﹐請個子高的孩子站到後面去。  The vase had been put on top of the cupboard so it wouldn't get broken.  花瓶放了在櫥櫃頂，好讓它不會被打破。  那再回來這句看，這裡說 the supermarket is laid out 超市被擺設，擺設來好能做什麼事呢？ so whole foods are on the perimeter 好讓天然食物位處邊陲。",10,0
32956,89293,"這裏的Everything"" that"" you have learned 的that為什麼發音是li的音？您好！  這是因為英文是一種「重實輕虛」的語言，像是冠詞、介係詞、連接詞之類不影響句義的字，通常都不大會著重在其發音，會很迅速、或是和其他音連在一起這樣帶過。這裡念的很短促，因此才會有好像是 li 的聲音。  但口說練習時，建議還是要確實念出喔！",13,0
10695,52541,為何humble  inspire 要ing?這裡是將現在分詞當做形容詞使用，修飾後面的 experience。,12,0
4675,62235,"he makes tons of money performing in American movies.  ""performing""是什麼詞性呢?為什麼會直接接在""he makes tons of money""後面??這裡的 he makes tons of money 是主句。後面的 performing in American movies 是所謂「分詞片語」用來修飾前面 makes tons of money 這個動作，其中 performing 是現在分詞，為分詞片語的主要元素。",12,0
6951,62792,"but, the several times (that) we got to spend together outside 請問什麼時候可以省略什麼時候不能省略??當關係代名詞後有主詞時， that 就可以省略，例如這句 that 後面有主詞 we，所以這裡就可以省略喔！反之，若是沒有主詞的話，就不能省略。",5,0
5031,62792,請問一下 Practice this way and  in no time  這句的and可以省略嗎? 例句的 I will finish dinner in no time 這句就沒有and 這裡的 and 並不是和 in no time 配合的，而是要連接 Practice this way 以及 in no time you'll be speaking in the same kind of melody as does Jackie Chan 這兩句話的連接詞。in no time 是副詞，修飾時並不需要再接上連接詞，此處 in no time 是要修飾後面的 you'll be speaking…  像例句這種用法才是正確的喔！ ,10,0
45172,93706,請問子句要怎麼分辨是什麼子句，中間填what.who.that.和所有格，要怎麼選擇要填哪個，還有關係代名詞跟子句要怎麼分辨，還有what什麼時候當代名詞什麼....的事。您好！稍早有在另一個類似問題回應，通常碰到這種課程內容都會另外說明，目前建議可以先繼續累積課程，多聽多接觸，自然就慢慢會判斷囉。,5,0
44996,93706,請問子句要怎麼分，中間是填.what.that.who.還有所有格這幾個要怎麼分辨要怎麼看才知道要填哪個，還有關係代名詞跟子句要怎麼分辨。子句就是有主詞、有動詞的結構完整句子。那請問您後面的「中間是填.what.that.who.還有所有格這幾個要怎麼分辨要怎麼看才知道要填哪個」這裡是什麼意思呢？不好意思可能要請您再詳述一下問題內容。  後面關係代名詞跟子句非常不一樣，子句就如同前面提到的，是有主詞、有動詞的完整句子。而關係代名詞就是「代名詞」是一個字而已，另外也可以參考我們整理的專欄教學喔： https://www.hopenglish.com/understanding-relative-pronouns-2,5,0
111261,61066,humbling應該是“令人羞辱的”的意思。這裡是怎麼解釋的？humble 也有當動詞的用法，這裡動名詞，改寫成現在分詞之後 humbling 也有「謙遜」的意思。,12,0
37063,61066,I've been Molly from Jobaroo 這種介紹自己的用法，是在什麼時候使用？這裡用完成式是要強調這部影片從頭到尾都是 Molly 為各位解說，這種用完成式的用法的確比較少見，用一般現在式是完全沒有問題的喔。通常都是節目結尾才會運用這樣的介紹。謝謝不用客氣，有問題都歡迎多多發問喔 : ),1,0
36564,61066,這裡will的用法可以解釋一下嗎?前面是不是有一個省略的that? 是的，這裡在 find 後面省略了連接詞 that，原本是：  ...and you might just find that an unexpected opportunity will come your way.了解，謝謝。 不用客氣，有任何問題都歡迎多多發問喔 : ),10,0
36372,61066," you really don't want to be wasting time on your resume want to 後面的浪費時間為什麼是用 be Ving這裡改寫成一般現在式也是完全沒問題的喔！這裡是在 want to 後面使用現在進行式，現在進行式除了表示正在進行，也有代替未來時態的用法，這裡即是要強調你未來到澳洲之後，並不會想在履歷上花太多時間，這樣的意思。了解,謝謝。不用客氣 : ) 有問題都歡迎多多發問喔！",2,0
9733,55741,when it came to 的come是否要加s呢?這裡是 came，是 come 的過去式，不用加 s 喔！,3,0
8194,55741,calculate後面可以直接加this cost嗎?that在這裡的用處又是甚麼呢?that 在這裡是作為連接詞，可以參考字典中 that 作為連接詞的第 1 條解釋： https://tw.dictionary.yahoo.com/dictionary?p=that  而這種用法中，如果 that 後面的子句有主詞，就可以省略。可以看到這裡 that 後面有主詞 this，所以這裡省略 that 是沒問題的喔！,10,0
5779,55741,the day翻成白天?那一天呢??一天是 a day。  day 有許多解釋，可以參考奇摩字典： https://tw.dictionary.yahoo.com/dictionary?p=day ,13,0
4094,55741,So，是不是只能放在句首?不能用來連接兩個句子嗎? so 是連接詞，用來連接兩個子句是沒有問題的喔！請參考奇摩字典：  https://tw.dictionary.yahoo.com/dictionary?p=so,10,0
6318,64575,"You are always judged by the way you perform  這句的by the way除了順便一提,還有其他的解釋嗎?這裡的 by the way 並不是片語喔！這裡其實是被動式的運用：  這句話說 You are always judged by ... 意思是「你總是被...評論」那根據什麼東西被評論呢？ by 後面的 the way you perform 就是這個東西。「你總是由於你表現的方式被評論。」",8,0
69223,88640,在哪時候可以用and這部份也許可以先參考字典上的例句用法： https://tw.dictionary.yahoo.com/dictionary?p=and   另外因為 and 是連接詞，也可以參考以下教學專欄喔： https://www.hopenglish.com/schoolhouse-rock-grammar-conjunction-junction-2 ,10,0
38079,91789,"and yet we understand him all the time, and he makes tons of money performing in American movies.    這邊文法不懂 我查了單字還是翻譯怪怪的首先要認識 yet 的用法。這裡的 yet 是連接詞「可是，卻，然而」的意思，類似 but 的用法喔！可以參考 yet 在字典上作為連接詞的用法： https://tw.dictionary.yahoo.com/dictionary?p=yet  那接下來要認識 all the time，是「總是、一直」的意思，可以參考以下字典解釋： https://tw.dictionary.yahoo.com/dictionary?p=all+the+time  所以現在回到這句來看，就可以知道是說「然而我們總是了解他」的意思，表示雖然成龍腔調很重，但因為他講英文的節奏對了，所以大家還是聽得懂他在說什麼喔。  這裡的 performing in American movies 是所謂「分詞片語」用來修飾前面 makes tons of money 這個動作。  其中 performing 是現在分詞，為分詞片語的主要元素。以下舉幾個例子，讓您更了解這種用法：  He stands leaning against a tree. （他靠著樹站立。） The boy came running to his mother. （這孩子跑來他母親的身邊。） We sat telling the stories in the dark. （我們坐在暗處講故事。）  所以這裡要說的是，他演出美國電影賺了很多錢的意思。",13,0
36457,91789, articulate 不太會發音....可以先將每個音節分開，唸作： ar-ti-cu-late  先一個一個音節慢慢念，等到比較熟悉之後，再試著連起來。  另外提供您以下字典連結的發音，多聽多模仿，自然就能念順囉！  http://dictionary.cambridge.org/dictionary/english-chinese-traditional/articulate_1  （紅色小喇叭為英式英文；藍色小喇叭為美式英文）,13,0
36437,91789,這個翻譯不是說  你總是認為判決??  Judged 翻譯不是審判 判決嗎?  怎麼整句翻譯起來怪怪的  perform 表演?您好！這裡要這樣理解：  這裡是被動式 be動詞+過去分詞的用法。這句話說 You are always judged by ... 意思是「你總是被...評論」那根據什麼東西被評論呢？ 被 by 後面的東西評論： the way 那個方式，什麼方式呢，注意這裡省略了 that 原本是 the way that you perform，that you perform 是關係子句，用以修飾 the way，the way that you perform 就是「你表現的方式」  所以這裡是說「你總是由於你表現的方式被評論。」,13,0
107164,55596,「 I'm the founder of Make a Stand. 」在原音中是不是省略了of呢？怎麼聽都聽不到出來。百分之百沒有省略，只是念的速度比較快。那請問有跟其他的字連在一起發音嗎？跟前面有一點黏，類似「ㄜ幅」的音。,13,0
18284,75102,為什麼是 you're seated ?可以參考以下字典連結喔： https://tw.dictionary.yahoo.com/dictionary?p=seated所以seated是形容詞囉..是的，是 seat 的過去分詞當做形容詞用。,12,0
18282,75102,pulling 為什麼加ing??by 是介係詞，後面需接名詞或動名詞，因此 pull 要寫成 pulling 喔。,9,0
17610,75102,不能you're ready the oil and food 嗎?一定要有with?沒錯，ready 是不及物動詞，顧名思義就是不能直接觸及受詞，因此需要加上介係詞，這裡一定要搭配 with 喔。  如果不熟悉這樣的用法，可以用筆記功能記錄，記得 ready with 要一起記下來喔！,9,0
16599,75102,"為什麼come加ing?這裡是因為此處是 there is/are 的句型，在這種句子有動詞的地方都需改寫成現在分詞（Ving）的形式，類似例子還有：  There are ten people coming to dinner. （有十個人要來晚餐。） There is a man standing under a tree.（有個男人站在樹下。）有例外的嗎?沒有例外喔，都是需要這樣表達的。But if you've had to quit your last job or you were fired at your last job, be prepared to talk about values.  Be後面為什麼加ed?be prepared to do something 是「準備好去做某事」的意思。  這是以原形動詞為首的「祈使句」用法，因為 prepared 是形容詞，需要搭配 be 動詞，這裡的 be 就是 be 動詞的原形。  be prepared to talk about values 就是「準備好談談價值觀」的意思。",12,0
3697,60640,Practice this way and  in no time you'll be speaking in the same kind of melody  as does Jackie Chan 為什麼要用you'll be speaking....可以說you'll speak in the same.....嗎?這裡是未來進行式，表示某一動作將會、或可能在未來某一時刻進行或持續進行中。  you'll be speaking 就是「你未來、以後都會這樣說」的意思。  當然您說的 you'll speak in the same... 也是可以的！只是選擇不同而已。,2,0
93706,91383,this will  result in additional expenses and decreased efficiency. 為何在這裡用decreased?這裡 decreased 是過去分詞當形容詞用，用來修飾名詞 efficiency，是「減少的、下降的」的意思。,12,0
60532,91383, ever needing newly manufactured parts 這邊怎會使用needing v-ing 因為這裡是在介係詞 without 後面，介係詞後面只能加名詞或動名詞，因此需將原本的動詞 need 改寫為 needing。,9,0
58850,91383,"在這邊 為何用being hurt   being held 而不用be hurt   be held這裡其實是和前面的 emotions 連在一起的，只是因為插入的 good and bad 所以被分開，先不看插入的部份，改寫成比較完整的句子就是：  emotions of being hurt, and emotions of being held 被傷害的情感，還有被擁有的情感。  因為 of 是介係詞，後面只能接上名詞/動名詞，因此原本的 be 動詞要改寫成動名詞形式 being，不能直接加 be 喔。  這時再把 good and bad 放進來，應該就能理解囉！",9,0
57484,91383,"all of which now have become a nostalgic love. 上述的which是指？不了解怎會使用all of which?是否有其他的常用句型？其實就只是關係子句的應用而已，首先可以先看我們提供的專欄教學，了解關係代名詞的用法： http://www.hopenglish.com/understanding-relative-pronouns-2   那這裡 all of which now have become a nostalgic love 是用來補充說明用的關係子句，其中 which 代指的是前面提到的 our first kiss, late-night sneaking-out and matinee movies，加上  all of 修飾就更強調「全部」的意思。就文法結構來說，其實沒有 all of 也是沒問題的喔。",5,0
55010,91383,"Wherever you're meeting the person is another question that you can have ready. 上句中，為何可以用is?中間是省略了甚麼?(and this is?)這裡其實就是要說，你碰到那個人的地點，也是你可以準備發問的另一個話題。比如說你們今天在麥當勞見面，你就可以問一些「你平常在麥當勞都吃什麼、你很常來這邊嗎？」這類有關那個地點的問題。  whatever, whenever, wherever 這類的詞可以當代名詞使用，引領名詞片語。這裡 Wherever you're meeting the person 整個是一個名詞子句，為這句的主詞。主要動詞是後面的 is。  以下舉幾個例子讓您更理解這種用法：  Wherever you go after work is none of my business. 你工作後不管去什麼地方都不關我的事。 （主詞：Wherever you go after work 你工作後不管去什麼地方）  However you spend your time is none of my business. 你無論怎麼花你的時間都不關我的事。 （主詞：However you spend your time 你無論怎麼花你的時間）  Whenever you want to meet is fine. 你無論要在什麼時候見面都可以。 （主詞：Whenever you want to meet 你無論要在什麼時候見面）  Whatever you want to do after class is fine. 無論你放學後想要做什麼事都可以。 （主詞：Whatever you want to do after class 無論你放學後想要做什麼事）",7,0
30595,88085,"I've，I'd  這類發音該如何發呢   有時候我懷疑是不是根本被省略掉了 是有發音的喔！只是因為 ""ve"" 原本就比較難發出很扎實的聲音，口說練習建議還是要確實念出，可以參考以下字典連結的發音多多練習： http://dictionary.cambridge.org/pronunciation/british/you-ve  （紅色小喇叭為英式發音；藍色小喇叭為美式發音）",13,0
19764,78818,"""But guess what, people""，這是很口語化的用法吧？在翻譯上people有一定要翻出來嗎？是的！Guess what? 是很口語的一句話。有 「猜猜看？你猜怎麼著？你猜？」的意思，在賣關子的時候很常使用。另外運用的例子還有：  Guess what? Mom just gave me 1,000 dollars. 猜猜發生什麼事？媽媽剛給我一千元。  後面的 people 只是在稱呼觀眾們，是「各位、人們」的意思，當然不翻譯出來並不會影響句意喔。",13,0
8658,66082,"您好： Everything that you have learned so far about the English language you have learned with your eyes through textbooks. 這句的句型有點不太懂， you have learned with your eyes through textbooks是關係子句修飾前面的the English language ,但這樣的話好像應該在so far後加 is......？ 還是它是副詞子句？或名詞子句呢？ 謝謝 整句的主詞是後面的 you，動詞是 have learned，you have learned 你學到，學到什麼東西呢？就是前面的 Everything that you have learned so far about the English language。此處將其移至前頭，形成倒裝句，強調移至前面的東西。  類似用法還有，  Everything I do, I do it for you. 我所做的一切，我都是為你而作。",7,0
54936,98986,這裏的window聽起來很像/'wɪndə/，請問這是口語的唸法？還是講者個人的慣用念法呢？這裡經過確認，其實就是一般的念法，只是平常講話比較不會像字典一樣字正腔圓，就像我們其實有時候捲舌音都不會確實念出來一樣，但其實都是可以溝通的喔。,13,0
54485,98986,the mayor of New York City當中的the好像聽不到？這裡經過確認，是有的喔，只是真的滿短促的，可以再多聽聽幾次，一般人說話確實常常有些字會有這種若有似無的情況。,13,0
29448,63257,matter /ˈmæt̬.ɚ/它的發音為什麼像/ˈmædɚ/在日常生活口語上，為了發音的流暢性，母語人士確實會常將落在單字中間的 t 唸作 d 的音喔！但一般初學者建議還是先按照音標上的念法，等到熟悉度提升，再來練習比較進階的念法。,13,0
26814,63257,I even got to see the lion dancers.  這句為什麼用過去式這整部影片都是在講中秋節發生的事，因為已經發生過了，因此都是用過去式敘述喔！,3,0
26538,63257,"Look at those 的th發音是省略嗎因為 ""th"" 這種咬舌音本來就很難發出明顯的聲音，因此透過喇叭和影片可能會有點不清楚，但並不是省略不讀喔！口說練習時還是要確實念出的。",13,0
24068,63257,pases的發音是怎樣的?原本單字就是{s}這種單字的複數形式就要念成 [ɪs]，paces 就是 [pesɪs]。,13,0
23794,63257,that coin is being placed ...... 這句的用  is being 是為什麼?is being placed 是現在進行式，強調動作正在進行，但其實這裡只講 is placed 也是可以的，整體要表達的意思是一樣的。,2,0
23015,63257,"immediately這個字-te结尾+ly ,它的發音 會 像 [t !]  發一個音加[ɪ]這樣嗎?基本上 L 的音還是要念出來喔，比較偏向「哩」的音。所以-tely是比較像 [t !+lɪ]  , 還是[lɪ] ,t需要發音嗎?是的，但是 t 還是要發音的喔！但可以發得比較輕一點，以下提供您發音的影片供您參考： https://www.youtube.com/watch?v=ezW0jwj4ZXk   ",13,0
6281,63257,There are three points that are  crucial to reducing your accent if you want to be presenting in English.   為什麼 presenting   為進行式這裡也可以說 if you want to present in English…  為何在這裡他會說 want to be presenting 而不是 want to present ，是因為兩者有些微的差異。  ...if you want to be presenting in English. 包含「現在以及未來」用英文表達的意思；然而，want to present 僅僅表達出「現在」用英文表達的意思。原則上在意義上沒有太大差異，但如果要深究的話，有如此區別。,2,0
9966,62459,"We met early in college and  kept in touch through the years after. 請問一下影片原因我聽不太出來""through"" 是連音過去了嗎?影片中發得音非常輕，又快速帶過去，需要調高音量多聽聽幾次喔！",13,0
6064,62459,"You know,  Will Shakespeare was right: all the world is a stage. 原本影片的發音聽起來沒有know 請問是連音省略了嗎?確實是有發到音的喔！you know 是很常見的發語詞，不太會過於著重在其咬字發音。這裡念的較快也較輕，將音量調大一點、戴上耳機，多聽幾次，就能聽出來！",13,0
5746,62459,"As soon as that man opens his mouth, you hear his mother tongue, and yet we understand him all the time, and he makes tons of money performing in American movies. 這句裡面的yet是什麼用法呢?翻譯成然而嗎?沒錯！這裡的 yet 當做副詞使用，是「而、然而、可是」的意思，有語氣轉折的感覺，類似 but 的功用。舉例：  My room is small yet cosy . 我的房間很小然而很舒適。  可以參考奇摩字典 yet 作為副詞的第 7 條解釋： https://tw.dictionary.yahoo.com/dictionary?p=yet ",13,0
13613,64100,請問allura red 是通常一起使用嗎? allura 是專有名詞嗎? 發音音標? 謝謝您~是的，allura 源自於法文，allura red 是一種顏色的名稱，已經是一個固定的詞組。  而因為 allura 是法文，所以並沒有 kk 音標可以參考，可能要多聽幾次影片，以下用最陽春的方式大概說明一下發音方式： 啊-嚕-ra  多聽多練習自然就能念順囉！,13,0
9468,64100,本句在影片中關於：what you're seeing is real 的發音，似乎沒有 what 。 想請教這裡是連音，還是沒有念。 謝謝您～這裡確實有念喔！只是念得很輕很輕而已，可能需要調高音量再多聽聽幾次！,13,0
9184,64100,"關於 130 billion的發音: 聽起來是念 a hundred and thirty billion,  而不是 one hundred and  thirty billion 請教正確應該怎麼念?影片中確實是念 a hundred and thirty billion，這兩種念法都是正確的喔！",13,0
83011,37288,"請問一下story 後面接about是否也是可以(覺得似乎兩者都行),或者語意上有些微的差異?, 我常常分不清楚各個介係詞使用的時機..這裡確實用 about 也完全沒問題喔！同一種概念有時可以用不同方式表達，語言並不是只有一種標準答案的。",9,0
81601,37288,請問一下這裡省略的that 要怎麼從句子裡面觀察出其實他是有省略某些字呢?  又或是像should有時候也會在句型裡面被省略. 假如沒有講的話我就會不知道這個字是被省略掉了.  那假如在正式書寫的話(如履歷) 這些省略的字是不是不要被省略會比較適當?不會喔，其實能省略的狀況基本上口語、寫作都可以運用，甚至省略會讓句子更精簡、重點更清楚。  一般子句之間都是需要連接詞連接的，那可以看到這裡 we've made a list of 10 classic books 和 you should actually read 兩個子句之間都沒有連接詞，這時就要懷疑是不是有省略的字。  下次也可以試著自己判斷看看喔！有任何問題都可以在此發問，我們都可以一起討論 : ),10,0
74087,37288,I've and i've had 的've /a/ 會發音嗎  因為我聽不太出來老師到底有沒有發音...所以我練習時要發出來嗎這裡 I've 是連起來的念法喔，應該是沒有  /a/ 的音，可以參考以下影片發音： https://www.youtube.com/watch?v=TKpYUTLDxqI ,13,0
58767,37288,"我想建議一下有些發音的部份是否可以標示native speaker他們的唸法 像是what are things ~~~ native speaker好像會把what are 後面唸成/ta/                      /a/  只是我剛好有發現,假如有一些連音的技巧能夠標注起來的話我覺得對我的 發音技巧應該會有更大的改善...僅是小小的建議您好！因為每個母語人士說話方式不盡相同，連音的部份並沒有一定的規則，因此可能比較不容易這樣呈現，但也謝謝您的熱心建議，我們也會再思考如何就發音方面再做進一步的教學。再次感謝您的熱心建議！不好意思..我想問一點課外的問題  We objected to the company's building a petrol station in our road.  這句話在我做題目的時候出現但是我看不太懂.. building不是當名詞使用嗎 但是他後面的a petrol station又讓它變得很像動詞 假如句子改成We objected to the company to build a petrol station in our road. 我可以看得懂 但是上敘那種我看不是很懂...因為選擇題我選to build就錯啦 可以幫我解悉一下這句子嗎?這裡是 object to something「反對某事」的用法，那因為在後面要接上一件事情，也就是名詞形式，所以必須將動詞 build 變成動名詞形式 building 來接在後面使用。  所以答案就是 building 而不是 to build 囉！",13,0
56420,37288,"關於連字發音的部份我想請問一下,我目前的程度是一個字一個字唸出來沒有問題 但是一但要連在一起唸就會顯得相當的不順口,可能要放慢速度 沒辦法像他們一樣快速流利的唸過去 not at all what it is that they really want  影片中或老師發音的方式這種句子都使用連音快速的發過去..我在想我現在是慢慢唸 一個影片能唸到跟他一樣流利又快速,還是先慢著唸,唸成了再進行到下一個影片慢慢熟悉這種方式,哪種方式練習起來會比較好呢?當然是循序漸進地練習最好囉。因為連音是需要對一個語言熟悉到一定程度之後，才會發展出來的技巧（就像中文的「這樣子」常念成「醬子」一樣），一開始還是建議先將每個字確實念出，等到唸到滾瓜爛熟之後，再來挑戰看看原音的念法，這樣才能確實掌握喔！  一句話會經過多次複習，因此一開始要先求字字念清楚，隨著熟悉度提升再慢慢調整速度。但要記得，語速其實不是重點，模仿整個節奏、停頓換氣的地方才是最重要的喔！",13,0
11625,66003,那個though在這裡是怎麼用的  意思不是:儘管 雖然的意思嘛  翻譯出來卻沒有那個字though 在這裡是「然而、還是、但是」的意思，為副詞，可以參考 though 在字典裡作為副詞的用法：  https://tw.dictionary.yahoo.com/dictionary?p=though  這裡是作為插入語的用法，翻譯中是以「但是」呈現，當然省略也不影響句義喔！,13,0
32903,59832,這裡的actively應該翻成 主動的  比較好您好！這裡如果先不看 actively  的話，會看到是： Muscles can only be contracted. 肌肉只能被收縮。  這裡是被動式的用法，那也因為是被動式，如果又有「主動地」動作，就變得相互矛盾，因此這裡才會選擇用 actively 的另外一種字義呈現。,13,0
119447,80649,"請問 hangover 是名詞,  那hungover在這句的詞性是? 為什麼這句不用hangover 即可? 這裡是比較特別的用法，講者把 hangover 變動詞。  hang 的過去式是hung，您可以參考字典: https://tw.dictionary.yahoo.com/dictionary?p=hang",3,0
4318,56627,wouldn't是因為在當下她「將」無法的關係嗎？ get to=能夠，如果wouldn't get to以could not取代句義會改變嗎？would 除了當做 will 的過去式之外，也可以用做表達「能，能夠」的意思，可以參考奇摩字典 would 的第 9 條注釋： https://tw.dictionary.yahoo.com/dictionary?p=would  您改寫成 could not have those emotions... 是沒有問題的！Good job!,3,0
4314,56627,"She told me after she was diagnosed that “death was not what（這裡的what在文法上要怎麼解釋） saddened her the most”（整句能不能寫成 death was not the saddest thing of her？）, but（翻譯寫成「而是」，是一定要上句為否定才能這樣翻嗎） the fact that she never really felt like she had fallen in love.此處的 what 是代名詞，what + 主詞 + 動詞 為「所……的事物（或人）」的意思，這裡 what saddened her the most 就是「所讓她最難過的事物」。  類似的用法還有： This is what I want to do. 這是我所想要做的事。 I don't care what you think. 我不在意你所想的事物。  but 是轉折語氣用的連接詞，就跟中文的「而是、但是」用法一樣，不一定否定時才能使用，但若是上下文的語氣有所差異，或是內容有轉折，都可以這樣用。",13,0
3290,56627,"When people ask what（是否可用which取代） city I love the most, I say, ""L.A., the city where I loved（為何這裡用過去式） the most.""1. 此處用 which 代替是沒問題的！  2. 因為口語上比較不會講究時態的一致，我們只能就他所說出的話來做判斷。此處他用過去式 loved 可能是代表他過去喜愛 L.A.，但現在已經不愛了。",3,0
3197,56627,This is something we eventually have to face and accept. And we had to  leave behind what we had.  為何前句是現在式，後句卻是過去式？  eventually可以放在前句句尾嗎？ 在另一個句子中，也有將now放在句子的中間， 如果要將意思改成：「這是某些我們『現在』必須面對的事」 能否寫成「...we now have to face and accept...」， 又如果放在句尾，語氣上是否會變得強調「現在」、「最終」必須？因為這裡像在聊天一樣，是非常口語的敘述方式，因此比較不會注重時態的一致。正式書寫時則要特別注意時態的一致性。  eventually 無論放句尾、或是放在要修飾的動詞前都是可以的，並不會影響到語氣。您所改寫的 ...we now have to face and accept...也是如此，若將 now 移至句尾，也不會影響到整體口吻。,3,0
55985,92643,"查字典give用在妥協、讓步的時候好像是及物動詞，人give事或物，這邊用something has to give 而不是something has to be given 所以是這個字也可以用事物當主詞，當不及物動詞用嗎？這裡字典可能比較不周全，在英英字典上，give 當做妥協時也可以當做不及物動詞，例如： Both sides will have to give on some issues.  這裡是不及物動詞的用法沒錯喔！而這句慣用語 Something has to give. 也很常會說成 Something's gotta give.Both sides will have to give on some issues. Both雙方應該也是人，所以Some issue will have to give.也可以嗎? 主詞(事物)+動詞give(妥協)    ----&gt; 純粹感覺事物是""被人妥協""，不需要Some issue have to be given. 嗎? 再請老師協助釐清，感謝。不需要喔，如同上面所述，這已經是一個慣用語，可以參考以下這個類似的片語： http://idioms.thefreedictionary.com/got+to+give   因此如果使用被動式，反而會讓人看不懂喔。",8,0
42742,92643,"kind of ~  後面是不是可以加動詞、形容詞和名詞?您好！這裡 kind of 是副詞片語，為「有點、一些」的意思，用以修飾後面的動作，可以修飾動詞，也可以修飾形容詞，因此後面動詞不需做變化，以下舉例：  I kind of like her. 我有點喜歡他。（修飾動詞 like）  I was kind of sad. 我有點難過。（修飾形容詞 sad）  但 kind 也會當做名詞「種類」使用，例如 a kind of coffee（一種咖啡），這時候後面就只能接上名詞喔。有時後冒號( : )後面的句子用大寫開頭，有時用小寫?您好！冒號後面大小寫都可以喔！ 請問，如果已經學過的影片，到哪邊可以直接看整段，不是複習喔，是只單純聽整段影片，謝謝。您好！在頂上的「學習記錄」裡就有觀看完整影片的功能，可以多加利用喔  : )Go through every aspect of this worksheet: what it's like to talk to people on the phones. What's the exterior of your business like? What's the interior like?    前面有問過冒號後面完整句子大小寫的問題，老師有回過都可以，可是這樣同一段有大寫有小寫聽寫的時候有一點困擾。Say ""she sells sea shells by the seashore,"" and say it with rhythm. 還有引號裡的句子也是大小寫都可以嗎? 像這句影片本身字幕是大寫，聽寫的時候也是有點小困擾。雖然是小問題還是問一下。通常引號內如果是內容完整的句子的話，要用大寫開頭。但這裡只是一句順口溜，就像中文的「吃葡萄不吐葡萄皮」之類的繞口令，嚴格來說並不是意思完整的句子，只是玩弄文字遊戲的一段詞組，因此不用刻意大寫開頭。  但如果是引用他人說的話，且是完整的一段話，就要用大寫開頭囉！所以如果是冒號，就算後面是完整句子也可用小寫?You know, Will Shakespeare was right: all the world is a stage. 還有Go through every aspect of this worksheet: what it's like to talk to people on the phones. 這樣嗎?但What's the exterior of your business like? What's the interior like? 又換大寫?all the world is a stage 這裡大小寫都可以。但 what it's like to talk to people on the phones 是間接問句（如果是問句的話應該是 what is it like...），並不是完整句子，因此用小寫開頭。後面的結構是完整問句，因此用大寫喔！我今天上了新的一堂課到最後影片複習完了(土撥鼠那課)，但不知為何沒有顯示在學習記錄裡，好像要重複再上一次，不然課程無法往前?報歉，我找到了，沒有問題了，謝謝。好的^^祝您學習愉快！There were six hundred thousand guests the very first year.  請問關於year前加不加介係詞的情況有沒有比較系統的介紹? 謝謝有些情況不需使用介系詞、有些則一定要使用，而有時候則可有可無。如果省略介係詞不會影響到文意的話，就有可能會省略，那大部分出現在口語上的用法，正式寫作省略的情況較少。  談論時間時比較可能會出現省略介係詞的狀況，課文這句就是可有可無的情況喔！加上 in 寫作 in the very first year 也是沒問題的，那以下再提供您幾個這類的用法：  Your father came (in) last week.  Annie and I are going to have dinner (on) Tuesday.  We met (in) the summer of 1983.  I'll see you (at) the following weekend.  Are you coming to visit (in) this year?  平常上課時，左邊可以直接發問，就不用回到原本長長的討論串發問，我們也比較能知道您在哪一句發問喔，謝謝您！謝謝，很清楚的回答。從請問左邊發問會存在不同的地方嗎?一樣會整理在發問區，在學習記錄裡也能找到喔。",9,0
12723,69742,請問: 我單字很差  這句就有三個生字 會建議在哪個階段 背句子中的單字嗎? 還是四堂課結束後才背不會的單字?  因為發現如果四堂課結束後 才背單字  沒有機會再複習了<還是自己到生字那複習?&gt; 生字一直累積沒有分資料夾很奇怪  想知道四堂課的內容各是什麼? 聽寫是最後一堂課嗎?通常不建議刻意去背單字喔！這種硬記的方式通常只會停留在短期記憶，我們希望各位能透過不斷的複習，自然而然記住單字，進入長期記憶，想忘都忘不了。只要跟著課程進度走，透過我們獨家的計畫式複習，自然就能記住單字，請您繼續跟著課程進行即可。  如果真的想要複習，學過的課程都會列在學習紀錄裡，供您無限次數、無限時間複習喔！請問我的課程可以使用到什麼時候? 最近有優惠課程嗎? 如果繼續購買可順延時間嗎?您好！您的使用期限到 2015-05-24，目前有考多益拿獎勵的活動：  https://www.hopenglish.com/event/toeic_2015_0?ref=courseenter  如果續購就可以繼續延長時間喔，有其他疑問歡迎來信客服信箱 service@hopenglish.com，謝謝！,13,0
12722,69742,為什麼answer要加inganswer 加上 ing 變現在分詞 answering 可以有形容詞的功能，在這裡修飾 skills。answering skills 就變成「應答技巧」的意思。,12,0
12546,69742,favorite though 連音中的rite是不是不發音＿有發音喔，只是這裡念的比較輕。可以參考以下字典連結的發音：  http://dictionary.cambridge.org/dictionary/english-chinese-traditional/favourite_1?q=favorite,13,0
